7502001165489,A D KAN AMPOLLETAS INGERIBLES, CAJA CON 3 PIEZAS DE 3 ML,SON´S NATURAL,35.867,MR
7501842952890,ADOPREN 800 MG TABLETAS 10 - IBUPROFENO,LABORATORIOS GENÉTICA,19.68432,MR
7501342800851,ADRECORT 0.5 MG TABLETAS 20 - DEXAMETASONA,ALLEN LABORATORIOS S.A. DE C.V.,12.408,MR
7501342800868,ADRECORT 1 MG TABLETAS 20 - DEXAMETASONA,ALLEN LABORATORIOS S.A. DE C.V.,20.952,MR
75009328,ADVIL 200 MG GRAGEAS 12 .- CADUCIDAD JUNIO 2021,"PFIZER, S.A. DE C.V.",30.672,MR
7501287610478,ADVIL 200 MG TABLETAS 24 - CADUCIDAD MAYO 2021,"PFIZER, S.A. DE C.V.",49.5963,MR
7501287685704,ADVIL 200 MG TABLETAS 24 (2 TIRAS DE 12 TABLETAS),"PFIZER, S.A. DE C.V.",51.25,MR
7501050613453,AFRIN 50 MG ADULTO EN ESPRAY 20 ML ,"BAYER DE MEXICO, S.A. DE C.V.",42.7251,MR
7501050625272,AFRIN PURE SEA ESPRAY NASAL 100 ML ***,"BAYER DE MEXICO, S.A. DE C.V.",138.99,MR
7501314705542,AFUMIX 37.5 - 500 MG TABLETAS 4,LABORATORIOS SENOSIAIN S.A. DE C.V.,449.1,MR
736085401431,AGGLAD OFTENO 2 MG SOLUCIÓN GOTAS 5 ML,SOPHIA COMERCIAL S.A. DE C.V.,487.656,MR
7501400800564,AGIN TABLETAS 20,"QUIMICA FRANCO MEXICANA NORDIN, S.A",95.15,MR
7501125116810,AGRIFEN TABLETAS 10,"LABORATORIOS PISA, S.A. DE C.V.",14.63,MR
7502208891471,AGRIXAL 20 MG CÁPSULAS 100 - OMEPRAZOL,BRULUAGSA S.A. DE C.V.,57.408,MR
7502208892669,AGRIXAL 20 MG CÁPSULAS 14 - OMEPRAZOL,BRULUAGSA S.A. DE C.V.,13.8,MR
7502208894397,AGRIXAL 20 MG CÁPSULAS 28 - OMEPRAZOL,BRULUAGSA S.A. DE C.V.,19.872,MR
37836040368,AGUA DE COLONIA RICITOS DE ORO 100 ML ***,"GRISI HNOS, S.A. DE C.V.",28.6,MR
382903201754,AGUJA DESECHABLE 31 G X 8 MM CON 10 PIEZAS *** CADUCIDAD MAYO 2021,"BECTON DICKINSON DE MEXICO, S.A. DE",45.12,MR
650240028977,AH MICOL INFANTIL  100 - 400 MG SUSPENSIÓN 10 ML,"GENOMMA LAB INTERNACIONAL, S.A.B. D",49.39,MR
7501070903510,AKABAR 200 MG CÁPSULAS 16,"PRODUCTOS CIENTIFICOS, S.A. DE C.V.",122.72,MR
7501070900120,AKABAR 220 MG SUSPENSIÓN 90 ML,"PRODUCTOS CIENTIFICOS, S.A. DE C.V.",130.98,MR
780083148348,ALBOZ 20 MG CÁPSULAS 14 - OMEPRAZOL ,COLLINS,17.2928,MR
780083141936,ALBOZ 20 MG CÁPSULAS 60 - OFERTA ESPECIAL 2 X 1 - OMEPRAZOL,COLLINS,95.48,MR
7502246642820,"ALDARA 250 MG CREMA CAJA CON 6 SBS., OFTA. ESP. 2 X 1 ","MORE PHARMA CORPORATION, S. DE R.L.",1058.4,MR
7502009744358,ALDERAN 100 MG TABLETAS 15 - LOSARTÁN,MAVER S.A DE C.V.,27.898,MR
7502009744013,ALDERAN 50 MG TABLETAS 30 - LOSARTÁN,MAVER S.A DE C.V.,29.964,MR
7501092779278,ALEVIAN DUO 100 - 300 MG CÁPSULAS 16,TAKEDA MEXICO S.A. DE C.V.,312.3,MR
7501092777212,ALEVIAN DUO 100 - 300 MG CÁPSULAS 32,TAKEDA MEXICO S.A. DE C.V.,463.74,MR
7502227424407,ALGIDOL 200 MG CÁPSULAS 10 - IBUPROFENO,GELPHARMA S.A. DE C.V.,11.3912,MR
7502227425022,ALGIDOL 400 MG CÁPSULAS 10 - IBUPROFENO ,GELPHARMA S.A. DE C.V.,15.6,MR
7502227426715,ALGIDOL 600 MG CÁPSULAS 10 - IBUPROFENO,GELPHARMA S.A. DE C.V.,26.289,MR
10759684076050,"ALGODÓN PLISADO JALOMA 3 GRAMOS, BOLSA CON 100 PIEZAS ***","LABORATORIOS JALOMA, S.A. DE C.V.",85.26,MR
7501088505607,ALIN 0.5 MG TABLETAS 30,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",50.7257,MR
7501088505706,ALIN 0.75 MG TABLETAS 30,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",56.925,MR
7501088505003,"ALIN 8 MG SOL. INY., CAJA CON 1 PIEZA DE 2 ML ","PRODUCTOS FARMACEUTICOS, S.A. DE C.",47.4375,MR
7501088505157,ALIN DEPOT 4 MG SOLUCIÓN INYECTABLE CAJA CON 1 PIEZA DE 2 ML,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",120.345,MR
7501088505256,ALÍN SOLUCIÓN NASAL 20 ML,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",94.77,MR
7501088505355,ALIN SOLUCIÓN OFTÁLMICA 5 ML,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",54.6,MR
7501300420565,ALIREN SOLUCIÓN GOTAS 30 ML ,"SIEGFRIED RHEIN, S.A. DE C.V.",57.498,MR
7501008443026,ALKA SELTZER EXHIBIDOR CON 100 TABLETAS,"BAYER DE MEXICO, S.A. DE C.V.",205.85,MR
650240013805,ALLIVIAX 550MG TABLETAS 10  ,"GENOMMA LAB INTERNACIONAL, S.A.B. D",67.5175,MR
7502278000131,ALOPEX (MINOXIDIL 3 %) PARA CABALLERO SOLUCIÓN 60 ML *** ,INCREDIBLE PRODUCTOS S.A. DE C.V.,187.5,MR
7502278000124,ALOPEX (MINOXIDIL 3 %) PARA DAMA SOLUCIÓN 60 ML *** ,INCREDIBLE PRODUCTOS S.A. DE C.V.,172.488,MR
7501277088775,ALOPURINOL 300 MG TABLETAS 20 - APOTEX,APOTEX,27.348,MR
7501165001800,ALOSOL SPRAY SOLUCIÓN 20 ML,"SANOFI-AVENTIS WINTHROP, S.A. DE C.",313.575,MR
7503000422405,ALTIVER 25 MG TABLETAS 30 - CAPTOPRIL,MAVER S.A DE C.V.,9.49,MR
7502009745980,ALTIVER 50 MG TABLETAS 30 - CAPTOPRIL,MAVER S.A DE C.V.,34.853,MR
7501165001695,AMARYL 2 MG TABLETAS 15,"SANOFI-AVENTIS WINTHROP, S.A. DE C.",296.7,MR
7501165001770,AMARYL 4 MG TABLETAS 15,"SANOFI-AVENTIS WINTHROP, S.A. DE C.",524.4,MR
7501070641603,AMBROXOL - DEXTROMETORFANO JARABE ADULTO 150 ML - LAB. SANFER,"LABORATORIOS SANFER, S.A. DE C.V.",35.304,MR
7501070641597,AMBROXOL - DEXTROMETORFANO JARABE INFANTIL 150 ML - LAB. SANFER,"LABORATORIOS SANFER, S.A. DE C.V.",35.16,MR
7501349012004,AMCEF INYECTABLE 1 GRAMO IM ,ANTIBIOTICOS DE MEXICO S.A. DE C.V.,17.9745,MR
7501349011007,AMCEF INYECTABLE 500 MILIGRAMOS IM - CEFTRIAXONA,ANTIBIOTICOS DE MEXICO S.A. DE C.V.,18.4,MR
7503003738961,AMDORY 30 MG CÁPSULAS 14 - LANSOPRAZOL ,"WERMAR PHARMACEUTICALS, S.A. DE C.V",29,MR
7502004400150,"AMEBYL 125 - 100 MG SUSPENSIÓN 120 ML - METRONIDAZOL, DIYODO.",OFFENBACH,87.62,MR
7502004400204,"AMEBYL 400 - 400 MG TABLETAS 20 - METRONIDAZOL, DIYODOHIDROXIQUINOLEÍNA",OFFENBACH,80.85,MR
7501349020603,"AMIKACINA 100 MG SOL. INY., CAJA CON 2 AMPOLLETAS",ANTIBIOTICOS DE MEXICO S.A. DE C.V.,10.036,MR
7501349021440,AMIKACINA 500 MG INYECTABLE 1 AMPOLLETA - AMSA GI,ANTIBIOTICOS DE MEXICO S.A. DE C.V.,10.28,MR
7501123010806,AMIKAYECT 100 MG SOL. INY. CON JERINGA DE 2 ML,"LOGISTICA VALEANT, S.A. DE C.V.",54.756,MR
7501300409584,AMINOEFEDRISON NF JARABE 150 ML,"SIEGFRIED RHEIN, S.A. DE C.V.",257.34,MR
7501125105104,AMK 100 MG SOLUCIÓN INYECTABLE CON 1 - AMIKACINA,"LABORATORIOS PISA, S.A. DE C.V.",11.96,MR
7501125105135,AMK 500 MG SOLUCIÓN INYECTABLE CON 1 - AMIKACINA,"LABORATORIOS PISA, S.A. DE C.V.",18.9,MR
7501361681028,AMLODIPINO 5 MG TABLETAS 30 - SANOFI MEDLEY,SANOFI MEDLEY,19.812,MR
7501318657274,AMOBAY 250 MG SUSPENSIÓN 75 ML,"BAYER DE MEXICO, S.A. DE C.V.",126,MR
7501318657304,AMOBAY 500 MG CÁPSULAS 15,"BAYER DE MEXICO, S.A. DE C.V.",127.2,MR
7501318657298,AMOBAY 500 MG SUSPENSIÓN 75 ML,"BAYER DE MEXICO, S.A. DE C.V.",130.48,MR
7501385491436,AMOXICILINA 250 MG SUSPENSIÓN 75 ML - HORMONA GENÉRICO,LABORATORIOS HORMONA S.A.P.I.,32.94,MR
7501349021570,AMOXICILINA 500 MG CÁPSULAS 12,ANTIBIOTICOS DE MEXICO S.A. DE C.V.,12.995,MR
7501385490521,AMOXICILINA 500 MG CÁPSULAS 12 - HORMONA GENÉRICO,LABORATORIOS HORMONA S.A.P.I.,21.24,MR
7502009745973,AMOXICILINA 500 MG CÁPSULAS 12 - MAVER GENÉRICOS,MAVER S.A DE C.V.,15.63264,MR
7501070613617,AMOXIL 12 H 400 MG SUSPENSIÓN EN POLVO 50 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",103.2,MR
7501070613389,AMOXIL 12 H 875 MG TABLETAS 10,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",127.12,MR
7501070613440,AMOXIL 500 MG CÁPSULAS 12 ,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",118.92,MR
7501043100410,AMOXIL 500 MG SUSPENSIÓN 75 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",121.79,MR
7501070613549,AMOXIL PEDIÁTRICO 250 MG SUSPENSIÓN 75 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",103.66,MR
7501122960829,AMOXIVET 250 MG SUSPENSIÓN 75 ML,"LOGISTICA VALEANT, S.A. DE C.V.",63.9804,MR
7501122960713,AMOXIVET 500 MG CÁPSULAS 12 ,"LOGISTICA VALEANT, S.A. DE C.V.",69.048,MR
7501122960812,AMOXIVET SUSP. 500 MG./5 ML. C/75 ML.,"LOGISTICA VALEANT, S.A. DE C.V.",71.9976,MR
7501385490408,AMPICILINA 250 MG SUSPENSIÓN 60 ML - LABORATORIOS HORMONA ,LABORATORIOS HORMONA S.A.P.I.,38.916,MR
7501385490316,AMPICILINA 500 MG CÁPSULAS 20 - LABORATORIO HORMONA,LABORATORIOS HORMONA S.A.P.I.,25.2,MR
780083140922,AMPIGRIN INYECTABLE ADULTO CON 3 AMP CON JERINGA,COLLINS,71.9564,MR
780083140939,AMPIGRIN INYECTABLE INFANTIL CON 3 AMP. CON JERINGAS,COLLINS,59.532,MR
780083148676,"AMPIGRIN PFC CÁPSULAS 24 - AMANTADINA, CLORFENAMINA, PARACETAMOL",COLLINS ,36.876,MR
780083148584,"AMPIGRIN PFC GOTAS PED. 30 ML - AMANTADINA, CLORFENAMINA, PARACETAMOL ",COLLINS ,34.2,MR
780083148577,"AMPIGRIN PFC JARABE INFANTIL 60 ML - AMANTADINA, CLORFENAMINA, PARACETAMOL",COLLINS ,23.4,MR
7501075718119,AMZUVAG 0.4 MG CÁPSULAS 20 - TAMSULOSINA,"NOVAG INFANCIA, S.A. DE C.V.",51.98,MR
7501299309438,ANALGEN 220 MG TABLETAS 20,DISLIOMONT S.A. DE C.V.,60.5,MR
7501299309612,ANALGEN FORTE 220 - 300 MG TABLETAS 12 - DOLOR Y FIEBRE (ROJO),DISLIOMONT S.A. DE C.V.,51.75,MR
7503017193244,ANALGEN FORTE 220 - 300 TABLETAS 12 ,PROMOTORA Y DISTRIBUIDORA LIOMONT,51.912,MR
7503017193046,ANALGEN GEL TUBO DE 30 GRAMOS,PROMOTORA Y DISTRIBUIDORA LIOMONT,58.58,MR
7503017193077,ANALGEN NF GEL 10  - 5  - 100 G. TUBO 30 GRAMOS ,PROMOTORA Y DISTRIBUIDORA LIOMONT,61.152,MR
7501123012107,ANAPENIL 1 000 000 UI FRASCO ÁMPULA,"LOGISTICA VALEANT, S.A. DE C.V.",53.712,MR
7501088508912,ANARA SOLUCIÓN GOTAS 20 ML,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",94.875,MR
7502227421772,ANAVIT VITAMINAS PARA DIABÉTICOS CÁPSULAS 30 - VITAMINAS Y MINERALES,GELPHARMA S.A. DE C.V.,48.3,MR
7501471890013,"ANDOX 500 - 50 MG TABLETAS 20 - PARACETAMOL, CAFEÍNA",ATLANTIS,46.92,MR
7501070900168,ANEREX 120 MG SOLUCIÓN 115 ML,"PRODUCTOS CIENTIFICOS, S.A. DE C.V.",208.8,MR
7501075710199,"ANGENOVAG SOL. EN AER. FRASCO 20 ML - DECALINIO, ENOXOLONA,HIDROCORT., TIROTRICINA, LIDOC.","NOVAG INFANCIA, S.A. DE C.V.",73.619,MR
7501089802019,ANGIOTROFIN 30 MG TABLETAS 30,"ARMSTRONG LABORATORIOS DE MEXICO, S",164.0025,MR
7501089802040,ANGIOTROFIN AP 120 MG TABLETAS 20,"ARMSTRONG LABORATORIOS DE MEXICO, S",379.5,MR
7501089802033,ANGIOTROFIN AP 90 MG TABLETAS 20,"ARMSTRONG LABORATORIOS DE MEXICO, S",288.9375,MR
7502214982446,ANILLO VIBRADOR PRUDENCE MÁS UN PRESERVATIVO GRATIS ***,"DKT DE MEXICO, S.A. DE C.V.",78.432,MR
7502009743511,ANIMALÍN C - VITAMINA C 400 MG - TABLETAS MASTICABLES 80 ***,NATUREX,23.832,MR
7502009744082,"ANIMALIN VITAMINA C, FRASCO CON 75 GOMITAS ***",NATUREX,40.428,MR
7501088509773,ANTIFLU-DES CÁPSULAS 24 ,"PRODUCTOS FARMACEUTICOS, S.A. DE C.",89.7,MR
75313036,ANTISÉPTICO 360 JALOMA 30 ML MÁS UN REPELENTE CONTRA MOSQUITOS 60 ML ***,"LABORATORIOS JALOMA, S.A. DE C.V.",25.8,MR
7501048780303,APLICADORES LIMPIECITOS SOBRE CON 100 PIEZAS ***,"DEGASA, S.A. DE C.V.",15.821,MR
7501048780105,APLICADORES LIMPIECITOS SOBRE CON 20 PIEZAS ***,"DEGASA, S.A. DE C.V.",3.06,MR
7501020627022,APLICADORES ZUUM SOBRE CON 300 PIEZAS ***,US COTTON MEXICO S. DE R.L. DE C.V.,33.904,MR
7501165007796,APROVASC 150 - 5 MG TABLETAS 28,"SANOFI-AVENTIS WINTHROP, S.A. DE C.",982.392,MR
7501123010141,AQUASOL AD CÁPSULAS 10,"LOGISTICA VALEANT, S.A. DE C.V.",139.9008,MR
7502009744990,ARCHER 40 MG TABLETAS 14 - TELMISARTÁN ,MAVER S.A DE C.V.,45.54,MR
7502001162426,ARDOSONS 25 - 0.75 - 215 MG CÁPSULAS 20,SON´S NATURAL,58.296,MR
7501871720750,ARLUY 200 MG CÁPSULAS 30,"ASOFARMA DE MEXICO, S.A. DE C.V.",575.92,MR
7502001165151,ARTHRIL 100 MG CÁPSULAS 15 - KETOPROFENO ,SON´S NATURAL,44.364,MR
785118752927,ARTROBEN SOLUCIÓN BUCOFARÍNGEA 360 ML - BENCIDAMINA ,MAVI,58.236,MR
650240004223,ASEPXIA ANTI IMPERFECCIONES TOALLAS CON 10 PIEZAS ***,"GENOMMA LAB INTERNACIONAL, S.A.B. D",24.453,MR
650240000973,ASEPXIA CÁPSULAS 30,"GENOMMA LAB INTERNACIONAL, S.A.B. D",254.1,MR
7501008496152,ASPIRINA 500 MG TABLETAS 100,"BAYER DE MEXICO, S.A. DE C.V.",70.11,MR
7501318612655,ASPIRINA PROTECT 100 MG TABLETAS 28,"BAYER DE MEXICO, S.A. DE C.V.",77.8125,MR
7501318673205,ASPIRINA PROTECT 100 MG TABLETAS 84,"BAYER DE MEXICO, S.A. DE C.V.",198,MR
7501098604512,ATACAND 16 MG TABLETAS 14,"ASTRAZENECA, S.A. DE C.V.",388.9008,MR
7501098604529,ATACAND 16 MG TABLETAS 28 ,"ASTRAZENECA, S.A. DE C.V.",731.0784,MR
7501098604499,ATACAND 8 MG TABLETAS 14,"ASTRAZENECA, S.A. DE C.V.",308.016,MR
7501098604505,ATACAND 8 MG TABLETAS 28 ,"ASTRAZENECA, S.A. DE C.V.",595.8576,MR
7501098633260,ATACAND PLUS 16 - 12.5 MG TABLETAS 28,"ASTRAZENECA, S.A. DE C.V.",768.8304,MR
7501098633253,ATACAND PLUS 16 MG -12.5 MG TABLETAS 14,"ASTRAZENECA, S.A. DE C.V.",391.6128,MR
7502001160101,"ATALAK 74 MG SOL. INY., CAJA CON 2 PIEZAS - DICLOFENACO",SON´S NATURAL,24.48,MR
7501088507502,ATARAX 10 MG GRAGEAS 30 ,"U.C.B. DE MEXICO, S.A. DE C.V.",240.204,MR
7501089801265,ATEMPERATOR LP 300 MG TABLETAS 20,"ARMSTRONG LABORATORIOS DE MEXICO, S",335.393,MR
7501293200069,ATHOS 30 MG CÁPSULAS 20,"PRODUCTOS MEDIX, S.A. DE C.V.",108,MR
785120754827,ATORLIP 10 MG TABLETAS 20 - ATORVASTATINA,MAVI,27.84,MR
785120754810,ATORLIP 20 MG TABLETAS 10 - ATORVASTATINA,MAVI,28.80336,MR
785120754858,ATORLIP 40 MG TABLETAS 10 - ATORVASTATINA ,MAVI,44.85,MR
7501064550768,AUGMENTIN 12 H JUNIOR 400 - 57 MG SUSPENSIÓN EN POLVO 60 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",217.7,MR
7501064550775,AUGMENTIN 12 H PEDIÁTRICO 200 - 28.5 MG SUSPENSIÓN 40 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",128.706,MR
7501043100694,AUGMENTIN 12H  875 - 125 MG TABLETAS 14   ,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",373.88,MR
7501064551017,AUGMENTÍN 500 - 125 MG TABLETAS 20,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",379.04,MR
7501043111706,AUGMENTÍN ES 600 - 42.9 MG SUSPENSIÓN 50 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",249.24,MR
7501064550980,AUGMENTÍN JUNIOR 250 - 62.5 MG SUSPENSIÓN 80 ML,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",230.4945,MR
7501064550683,AUGMENTIN PEDIÁTRICO 125 - 31.25 MG SUSP. 60 ML ,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",137.76,MR
7501089804099,AUTRIN 600 MG TABLETAS 36,"ARMSTRONG LABORATORIOS DE MEXICO, S",304.12,MR
5033439034211,AVAMYS AQUA SPRAY 120 DOSIS,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",355.611,MR
7502216930599,"AVAPENA 20 MG SOLUCIÓN INYECTABLE, CABA CON 5 AMPOLLETAS DE 2 ML ","SANDOZ, S.A. DE C.V.",178.77,MR
7502216930414,AVAPENA 25 MG TABLETAS 20  ,"SANDOZ, S.A. DE C.V.",151.63,MR
3282770959888,AVENE CLEANAN GEL FACIAL SIN JABÓN 200 ML ***,"PIERRE FABRE MEXICO, S.A. DE C.V.",286,MR
3282779391580,AVENE EMULSIÓN TOQUE SECO COLOR FPS 50 50 ML ***,"PIERRE FABRE MEXICO, S.A. DE C.V.",261.8,MR
7501043166522,AVODART  0.5 MG CÁPSULAS 30,"GLAXOSMITHKLINE MEXICO, S.A. DE C.V",899.7885,MR
7501258210393,AZITROMICINA 200 MG SUSPENSIÓN 15 ML ,SERRAL,70.512,MR
7501258210386,AZITROMICINA 500 MG TABLETAS 3 - SERRAL,SERRAL,64.87104,MR
7501299307304,AZITROMICINA 600 MG SUSPENSIÓN 15 ML ,PHARMAGEN,61.087,MR
7501825300038,"AZOGEN TABLETAS 20 - ÁCIDO NALIDÍXICO, FENAZOPIRIDINA",DEGORTS CHEMICAL,75.756,MR
7501836000071,"AZURON TABLETAS 20 - ÁCIDO NALIDÍXICO, FENAZOPIRIDINA",LIFERPAL,58.487,MR
1306881052251,"B TRACET PL AMPOLLETAS 3 - TRAMADOL, KETOROLACO, VITAMINAS",CMC - GIRARCAMP´S,47.13,MR
7501027551504,BABERO EVENFLO CUTE BABY CHICO ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",18.24,MR
750102755502,BABERO EVENFLO FRASES CHICO ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",16.44,MR
7501027555519,BABERO EVENFLO FRASES GRANDE ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",22.56,MR
7501027552679,BABERO EVENFLO MICKEY - MINNIE CHICO ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",25.08,MR
7501027551535,BABERO EVENFLO SEA FRIENDS CHICO ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",16.68,MR
7501027551313,BABERO EVENFLO ZOO FRIENDS CHICO ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",17.28,MR
7501027551320,BABERO EVENFLO ZOO FRIENDS GRANDE ***,"KIMBERLY CLARK DE MEXICO, S.A.B. DE",23.64,MR
